Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll
5.139,-6.4074,-6.8792,0.020358,-0.19615,0.27265,4.8094,-60.523,-82.342,-94.101
5.238,-8.7695,-3.1197,0.31674,-0.19618,0.27739,4.8574,-56.36,-55.954,-88.979
5.337,-9.2764,1.1742,0.95397,-0.18544,0.287,4.8511,-56.157,-29.799,-87.456
5.436,-7.4957,6.0976,0.90128,-0.13202,0.28528,4.8047,-56.611,-3.8064,-86.116
5.535,-3.6317,9.312,0.83302,-0.10432,0.26467,4.7429,-57.621,22.268,-84.512
5.633,0.76596,9.4208,0.49083,-0.13184,0.28909,4.6671,-60.11,48.466,-81.545
5.732,5.0499,8.5364,0.63678,-0.10425,0.27634,4.7451,-71.803,74.112,-69.5
5.831,8.055,5.8416,0.011227,-0.026515,0.26329,4.8353,152.51,77.846,66.266
5.93,9.9865,1.1144,0.15882,-0.041318,0.27873,4.7947,135.03,53.066,83.796
6.029,10.396,-3.6723,-0.25103,-0.071342,0.25446,4.7858,131.67,27.609,87.43
6.128,7.0667,-6.4857,-0.41449,-0.092573,0.26268,4.7281,130.44,1.8142,89.263
6.226,3.7367,-10.127,-0.56448,-0.12856,0.30485,4.6822,130.1,-24.239,90.629
6.325,-1.3726,-9.1388,-0.27842,-0.10187,0.30077,4.661,130.42,-50.488,92.207
6.424,-5.723,-8.1661,-0.039967,-0.09584,0.25104,4.7237,132.96,-76.124,95.84
6.523,-8.4155,-4.4955,0.26719,-0.12477,0.23198,4.7234,-57.148,-78.398,-93.147
6.622,-9.6236,0.051044,0.7227,-0.10994,0.20285,4.6658,-54.262,-53.181,-88.858
6.72,-8.2005,4.2982,1.0056,-0.11191,0.21546,4.5922,-54.531,-27.933,-87.492
6.819,-5.4547,8.0049,0.99094,-0.14742,0.15976,4.5447,-55.292,-2.5053,-86.36
6.918,-1.2045,10.193,0.77344,-0.14074,0.2044,4.5471,-56.517,22.947,-84.914
7.017,3.1105,9.4449,0.68333,-0.19099,0.16972,4.4378,-59.141,48.372,-82.188
7.116,8.1532,7.9878,0.42751,-0.16329,0.35388,4.5104,-68.96,72.987,-72.329
7.215,8.7992,3.618,0.39413,-0.1804,0.2935,4.2327,156.31,80.44,62.321
7.313,12.794,-1.1493,-0.49472,-0.16185,0.32547,4.0496,134.48,56.889,84.017
7.412,9.1015,-4.4737,-0.12454,-0.10301,0.31952,3.9125,130.63,32.795,87.85
7.511,7.33,-7.4406,-0.14744,-0.049687,0.2969,3.8339,129.21,8.9007,89.8
7.61,3.355,-9.6263,-0.30312,-0.005859,0.27536,3.6699,128.42,-14.385,91.104
7.709,-0.0088316,-9.6208,-0.15613,-0.037427,0.30996,3.4598,128.06,-36.671,92.49
7.808,-4.0741,-8.6216,-0.35356,0.034398,0.30675,3.182,128.8,-58.653,94.665
7.906,-7.1979,-6.2556,-0.0025447,0.11756,0.23942,2.9242,136.12,-79.308,103.27
8.005,-8.1764,-3.4728,0.44832,0.11742,0.164,2.653,-69.112,-79.253,-100.93
8.104,-9.5807,-0.73288,0.60968,0.12485,0.10852,2.4021,-61.718,-59.682,-92.531
8.203,-9.3831,1.9659,0.69755,0.0705,0.080483,2.1861,-60.728,-40.942,-90.142
8.302,-8.7171,4.0988,1.0198,-0.0051125,0.079417,2.0319,-61.091,-23.804,-88.832
8.4,-7.6663,5.7732,0.97133,-0.020865,0.082999,1.8302,-62.054,-8.1324,-87.92
8.499,-6.5502,7.1815,0.90098,-0.017272,0.10384,1.6043,-63.246,6.3631,-87.072
8.598,-4.9144,8.7523,0.792,-0.031757,0.13141,1.3548,-64.509,18.93,-86.384
8.697,-3.3599,9.1105,0.939,-0.026163,0.11989,1.0775,-65.636,30.446,-85.654
8.796,-1.6398,9.6383,0.76236,-0.0045942,0.10597,0.81848,-66.615,41.159,-84.741
8.895,-0.64351,10.052,0.8411,0.0019886,0.092682,0.59878,-67.805,50.907,-83.477
8.993,0.18142,9.794,0.87343,0.0072909,0.052274,0.42158,-69.382,59.502,-81.711
9.092,0.61298,9.883,0.864,0.0062893,0.040906,0.3074,-71.499,66.81,-79.225
9.191,0.95277,9.8723,0.79275,0.0073338,0.016647,0.20277,-74.648,72.638,-75.727
9.29,1.1505,9.8284,0.78736,0.0095975,0.023911,0.13031,-79.204,77.058,-70.857
9.389,1.3414,9.7763,0.86325,0.016047,0.021325,0.079163,-85.41,80.253,-64.374
9.487,1.5403,9.7925,0.74635,0.015033,0.020852,0.031164,-105.65,84.114,-43.905
9.586,1.4617,9.7925,0.7941,0.018228,0.010763,-0.014721,-172.36,85.162,23.024
9.685,1.5159,9.7775,0.795,0.017196,0.013116,-0.032845,162.7,83.184,48.022
9.784,1.4497,9.7693,0.82823,0.01825,0.0099733,-0.037119,153.61,81.957,55.584
9.883,1.393,9.7675,0.79994,0.015089,0.016393,-0.039243,149.43,81.244,59.111
9.982,1.3406,9.7874,0.80877,0.018282,0.014294,-0.042428,147.94,80.798,60.609
