Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll,'16-Nov-2018 17:33:15.029'
1.977,-0.2639,9.885,0.22214,0.017179,0.016954,0.0013007,-65.663,88.093,-43.854,
2.076,-0.25282,9.8895,0.24145,0.017173,0.016889,0.0066323,-64.563,88.067,-44.949,
2.175,-0.22498,9.9037,0.23845,0.013985,0.019041,0.0055514,-64.335,88.049,-45.154,
2.274,-0.24339,9.8895,0.22768,0.015038,0.016896,0.0066148,-64.702,88.05,-44.77,
2.372,-0.21211,9.8994,0.2425,0.017168,0.015838,0.0055601,-64.605,88.052,-44.86,
2.471,-0.22798,9.9019,0.26719,0.016107,0.016906,0.0055572,-64.659,88.058,-44.802,
2.57,-0.25043,9.8862,0.23202,0.015046,0.017973,0.0055543,-64.737,88.054,-44.722,
2.669,-0.22184,9.9128,0.22977,0.015047,0.017986,0.004488,-64.828,88.052,-44.622,
2.768,-0.23262,9.8992,0.24265,0.015047,0.017986,0.004488,-64.822,88.061,-44.617,
2.867,-0.23217,9.9118,0.22932,0.017148,0.012647,0.0055426,-64.808,88.055,-44.62,
2.965,-0.25058,9.9039,0.25193,0.018215,0.013642,0.010889,-64.874,88.051,-44.548,
3.064,-0.24294,9.9136,0.24714,0.017125,0.010414,0.014061,-64.629,88.046,-44.803,
3.163,-0.22199,9.8757,0.24549,0.017112,0.010284,0.024725,-64.955,88.048,-44.493,
3.262,-0.17439,9.8995,0.24115,0.016038,0.0092233,0.02471,-65.941,88.073,-43.526,
3.361,-0.16211,9.9052,0.216,0.016067,0.013518,0.021535,-68.035,88.12,-41.464,
3.459,-0.083826,9.8926,0.22618,0.015006,0.011576,0.0065855,-70.671,88.187,-38.867,
3.558,-0.098345,9.9051,0.23965,0.011841,0.014961,-0.0083519,-73.799,88.258,-35.757,
3.657,-0.16421,9.9107,0.20522,0.01721,0.020264,-0.0082787,-76.403,88.303,-33.172,
3.756,-0.21316,9.9136,0.26525,0.015124,0.028756,-0.0061167,-75.762,88.317,-33.827,
3.855,-0.18621,9.898,0.22543,0.015089,0.0214,-0.013622,-72.613,88.273,-36.965,
3.954,-0.21151,9.9125,0.21645,0.016156,0.021396,-0.013613,-70.689,88.226,-38.823,
4.052,-0.25297,9.9098,0.22618,0.016169,0.024523,-0.0082641,-68.708,88.185,-40.739,
4.151,-0.27423,9.8902,0.23546,0.016144,0.021279,-0.0040163,-65.942,88.124,-43.462,
4.25,-0.27109,9.9107,0.24205,0.017145,0.0096113,-0.007271,-63.253,88.053,-46.105,
4.349,-0.34788,9.8884,0.22468,0.014952,0.0030389,0.0086713,-61.705,87.99,-47.615,
4.448,-0.34728,9.9176,0.24923,0.022439,0.012173,0.042908,-60.675,87.949,-48.629,
4.547,-0.36853,9.9004,0.18726,0.024485,0.0032887,0.072736,-59.215,87.883,-50.132,
4.645,-0.24893,9.882,0.28546,0.017963,-0.01186,0.094994,-59.332,87.865,-50.056,
4.744,-0.18546,9.9001,0.24938,0.018872,-0.029434,0.1397,-63.218,87.955,-46.196,
4.843,-0.11691,9.8838,0.25297,0.02195,-0.038674,0.19832,-71.468,88.16,-38.029,
4.942,-0.011676,9.9045,0.26929,0.019752,-0.035285,0.26977,-85.372,88.389,-24.307,
5.041,0.18112,9.9086,0.23965,0.023962,-0.027871,0.35836,-108.01,88.507,-1.9266,
5.14,0.35267,9.8827,0.32423,0.031429,-0.0099187,0.4545,-139.71,88.243,29.457,
5.238,0.84125,9.9339,0.24714,0.033523,-0.0023146,0.52814,-164.13,87.367,53.571,
5.337,1.415,9.7958,0.30342,0.044264,0.02034,0.587,-177.14,85.95,66.311,
5.436,1.9744,9.6624,0.34383,0.047608,0.056758,0.65335,175.3,83.919,73.7,
5.535,2.5395,9.5319,0.38245,0.066894,0.079437,0.70802,170.81,81.286,78.063,
5.634,3.2839,9.3497,0.35521,0.076441,0.076821,0.74541,168.37,78.282,80.46,
5.733,3.9973,9.0291,0.37302,0.076355,0.068969,0.77842,166.91,74.961,82.026,
5.832,4.6365,8.718,0.44293,0.076202,0.052449,0.82418,166.09,71.29,83.11,
5.93,5.2297,8.3398,0.45969,0.06854,0.032591,0.88373,165.63,67.375,83.877,
6.029,5.8608,7.885,0.45565,0.057702,0.018997,0.95395,165.37,63.304,84.41,
6.128,6.5719,7.4606,0.53199,0.040423,0.005072,1.0529,165.17,59.039,84.814,
6.227,7.1756,6.6556,0.58947,0.03488,7.06E-05,1.2021,164.96,54.481,85.153,
6.326,7.8865,5.9033,0.54562,0.010114,-0.0019638,1.3747,164.7,49.61,85.411,
6.425,8.5878,5.1427,0.61372,0.0033303,-0.014676,1.6326,164.39,44.363,85.626,
6.523,9.1711,3.7442,0.60459,-0.02263,-0.030969,1.8403,163.94,38.543,85.877,
6.622,9.7973,1.8548,0.73377,-0.025769,-0.013316,1.8766,163.46,31.969,86.072,
6.721,9.8004,0.2422,0.4582,-0.02254,0.011967,1.9834,162.88,24.369,86.241,
6.82,9.6563,-1.7288,0.83945,0.047698,0.0046707,2.1268,162.16,15.523,86.32,
6.919,8.9927,-3.909,0.78916,0.050764,-0.019706,2.1182,161.28,5.6508,86.255,
7.018,7.8202,-5.8552,0.80757,0.028548,-0.017676,1.9581,160.42,-4.462,86.093,
7.116,6.0811,-7.698,0.5528,0.037253,0.010958,1.9636,159.5,-15.097,85.874,
7.215,5.1737,-8.9294,0.63917,0.021295,0.028548,2.0084,158.73,-26.385,85.538,
7.314,3.8726,-8.7559,1.0037,0.034873,0.010561,2.1705,157.9,-37.703,84.924,
7.413,2.0873,-9.9311,0.8176,0.022649,-0.014151,2.4539,156.61,-48.304,83.863,
7.512,0.13607,-9.7892,0.73377,0.033822,-0.030773,2.8528,154.37,-58.608,82.026,
7.611,-1.6494,-9.5465,0.76326,-0.027229,-0.1202,3.481,150.26,-69.073,78.336,
7.709,-4.2342,-8.1037,0.71491,-0.018975,-0.12903,3.6783,137.61,-80.026,66,
7.808,-7.4823,-4.9237,0.34234,0.015215,-0.10378,3.78,29.948,-84.731,-41.386,
7.907,-9.2313,-1.4373,0.42586,-0.056379,-0.076275,3.9854,-6.5549,-71.805,-77.633,
8.006,-9.0892,1.1803,0.38859,0.017431,-0.027892,4.0993,-12.7,-55.069,-83.703,
8.105,-7.7747,5.913,0.17424,0.035795,-0.0047865,4.0324,-14.858,-35.724,-86.277,
8.204,-4.7329,8.7704,0.034728,0.060849,0.046137,3.8644,-15.981,-15.656,-87.474,
8.302,-1.024,10.203,0.4094,0.291,0.11299,3.6459,-16.803,4.7397,-88.132,
8.401,3.2017,9.7317,0.37512,0.066279,-0.012046,3.4876,-16.991,26.502,-88.587,
8.5,6.6776,6.9744,0.65249,0.038246,-0.046746,3.548,-17.403,48.889,-88.468,
8.599,7.8498,6.4709,1.1224,-0.060323,-0.043038,3.8789,-19.613,70.579,-86.381,
8.698,9.8646,4.6002,1.2994,-0.059261,0.026997,4.2418,-145.99,87.805,40.154,
8.797,9.9806,-0.60444,0.64112,-0.0049631,0.052493,4.492,171.28,68.57,82.986,
8.895,8.3875,-4.6329,0.32692,0.020183,-0.0082798,4.5825,168.75,49.633,85.121,
8.994,7.0436,-8.6194,0.74111,0.034028,0.0033854,4.6691,166.6,30.47,86.147,
9.093,2.2146,-10.02,1.1013,0.056364,-0.19618,4.6244,164.63,9.7655,86.614,
9.192,-2.8291,-9.3177,0.79829,-0.013502,-0.13116,4.46,163.22,-12.967,86.587,
9.291,-7.6641,-6.4607,0.24848,0.063077,-0.040521,4.25,161.45,-36.809,85.907,
9.39,-8.9289,-2.8914,0.41973,0.045771,-0.11879,4.0425,157.55,-60.928,83.058,
9.488,-8.9099,1.2863,0.08188,0.1262,-0.11138,3.7638,125.07,-84.94,51.207,
9.587,-7.5584,5.3602,0.1184,0.16996,-0.15165,3.5656,-8.1089,-68.749,-82.041,
9.686,-6.5239,6.7504,0.27558,0.12294,-0.26962,3.9143,-12.251,-44.15,-86.704,
9.785,-4.8391,8.8993,0.2639,0.16693,-0.14739,4.3483,-13.635,-20.949,-88.177,
9.884,-1.3912,9.8278,0.65639,0.30898,-0.10692,4.483,-14.127,1.478,-88.95,
9.983,4.1335,8.9427,0.040715,0.029658,-0.049655,4.4832,-14.62,22.735,-89.449,
10.082,7.8332,7.2416,0.66462,0.060533,-0.037516,4.6136,-15.965,42.398,-89.647,
10.18,8.8355,2.7016,0.22064,0.0030158,-0.0040922,4.6794,-17.631,62.401,-89.534,
10.279,10.945,-1.9353,0.56986,0.068183,-0.029786,4.5017,-22.198,84.58,-86.498,
10.378,8.6305,-6.0257,0.33605,0.065124,-0.026369,4.3972,164.09,71.657,86.336,
10.477,4.1591,-8.6296,0.78841,0.053614,-0.021065,4.2276,162.38,47.705,87.107,
10.576,0.11002,-9.5593,0.46778,0.06725,-0.071526,4.1741,161.08,23.421,87.576,
10.674,-2.7293,-8.4273,0.73856,0.093045,-0.058849,4.088,160.19,-1.4862,87.581,
10.773,-7.3127,-6.095,-0.13397,0.049739,-0.12578,4.2643,159.19,-26.451,87.092,
10.872,-8.5875,-4.4661,0.45311,0.10707,-0.11195,4.5976,157.4,-50.776,85.69,
10.971,-10.163,-0.23681,0.216,0.10646,-0.034421,4.6097,150.84,-75.005,79.555,
11.07,-7.5196,3.5569,0.42197,0.19708,-0.051764,4.6125,-0.92087,-81.453,-71.842,
11.169,-5.3145,8.2636,-0.22438,0.23331,-0.054519,4.6544,-14.456,-59.31,-85.435,
11.267,-1.2185,9.0869,0.28127,0.22719,0.014391,4.7635,-16.76,-36.999,-87.9,
11.366,3.8195,10.054,0.51553,0.037161,-0.0053191,4.684,-17.61,-14.328,-89.071,
11.465,8.0227,7.4041,0.2898,0.17901,-0.037939,4.6178,-18.073,9.9882,-89.762,
11.564,10.287,2.7826,0.47167,0.1056,-0.01731,4.516,-18.65,34.787,-90.089,
11.663,9.6971,-1.4252,0.77973,0.14789,-0.11557,4.3611,-19.003,60.105,-90.28,
11.762,8.3076,-5.2324,0.49427,0.030189,-0.032438,4.1196,-24.413,85.23,-85.459,
11.86,4.6606,-7.8115,0.095352,-0.036016,-0.030473,4.15,164.33,69.208,85.374,
11.959,1.8722,-8.8048,0.69575,0.083764,-0.0055687,4.084,162.25,43.09,87.025,
12.058,-2.1588,-9.5665,0.5269,0.097681,-0.12181,4.3628,161.28,18.048,87.404,
12.157,-5.0713,-8.114,0.41045,0.068845,-0.10486,4.4629,160.79,-6.8829,87.263,
12.256,-7.1005,-4.1124,0.40117,0.12845,-0.13674,4.4441,160.11,-31.141,86.731,
12.355,-9.3047,-0.34339,0.3609,0.030548,-0.066413,4.5481,158.46,-54.576,85.094,
12.453,-9.0801,3.5106,0.12514,0.091644,-0.052108,4.4069,151.35,-76.588,78.218,
12.552,-5.4898,7.3803,-0.15538,0.12509,-0.013659,4.2997,-1.0898,-80.207,-74.035,
12.651,-1.8963,9.7587,-0.47736,0.27388,0.041086,4.2223,-12.731,-58.102,-85.412,
12.75,1.5598,9.9618,0.39682,0.15146,0.095731,4.2226,-15.198,-34.701,-87.782,
12.849,5.4452,8.6393,0.48828,0.14878,0.00025833,4.1997,-16.422,-10.723,-88.939,
12.948,8.4972,5.5105,0.023351,0.051486,-0.03701,4.14,-17.116,13.107,-89.614,
13.046,10.232,1.8162,0.48694,0.099531,-0.042055,4.1052,-17.422,37.466,-89.974,
13.145,9.9299,-1.611,0.65683,0.10368,-0.068289,4.0742,-17.798,61.64,-89.929,
13.244,8.0711,-5.5524,1.0092,0.0016823,-0.00023729,4.0172,-23.959,84.889,-84.01,
13.343,5.4424,-8.6941,0.25537,-0.0024301,0.016336,3.9682,167.21,72.224,84.778,
13.442,1.6389,-9.8992,0.32378,0.0031913,-0.10651,4.006,165.54,49.352,86.55,
13.541,-1.6662,-9.0674,0.69186,0.061957,-0.10112,3.9851,164.63,25.999,87.157,
13.639,-5.6705,-7.3171,0.42542,0.10068,-0.063299,3.9281,163.85,3.5241,87.149,
13.738,-7.8494,-4.3836,0.28201,0.045309,-0.04577,3.9011,162.98,-18.741,86.815,
13.837,-9.8712,-1.4538,0.32887,0.084755,-0.075408,3.7914,161.87,-40.859,85.926,
13.936,-9.3885,2.6564,0.14684,0.10631,-0.061392,3.6839,158.99,-62.862,83.449,
14.035,-7.643,5.8908,0.030536,0.15237,-0.056992,3.5734,134.27,-84.223,59.204,
14.134,-5.4647,8.6966,0.15343,0.14626,-0.026033,3.4797,-5.2532,-73.394,-80.042,
14.232,-1.8828,10.104,0.01422,0.22007,-0.0056523,3.4474,-11.04,-51.824,-85.985,
14.331,1.4065,9.9173,0.2877,0.091179,0.0063255,3.2843,-12.996,-30.366,-87.855,
14.43,4.602,8.6563,0.56268,0.051964,0.0051732,3.0408,-14.081,-9.0697,-88.723,
14.529,7.7455,6.6414,0.49592,0.047907,-0.014761,2.7581,-14.784,11.911,-89.238,
14.628,9.0985,4.0627,0.52601,0.035536,0.0025955,2.4733,-15.456,32.693,-89.511,
14.727,10.305,1.6298,0.58858,0.021002,0.00064502,2.1149,-16.295,52.845,-89.395,
14.826,9.8911,-1.2192,0.57061,0.0023343,0.028081,1.7907,-18.214,72.621,-88.017,
14.924,9.4105,-3.2598,0.46433,0.063283,-0.0091139,1.5105,-164.82,87.978,58.076,
15.023,8.8156,-5.1345,0.70533,0.059341,-0.013905,1.2076,168.93,69.481,83.974,
15.122,7.712,-6.2296,0.68378,0.047883,-0.020102,0.93446,166.87,51.359,85.764,
15.221,6.8249,-6.7935,0.51493,0.040746,-0.015791,0.67102,165.69,34.685,86.544,
15.32,6.1486,-7.646,0.49263,0.039986,-0.011774,0.43003,164.8,19.519,86.821,
15.419,5.5719,-7.917,0.62031,0.029615,0.0032461,0.24874,164.17,5.8194,86.871,
15.517,5.2078,-8.1619,0.51223,0.023387,0.015002,0.15917,163.52,-5.9816,86.823,
15.616,5.2155,-8.1489,0.55699,0.034016,0.0025138,0.1336,162.86,-16.052,86.714,
15.715,5.2934,-8.1449,0.58169,0.019144,0.012281,0.1218,162.43,-24.576,86.546,
15.814,5.2803,-8.1854,0.55729,0.013811,0.013336,0.12389,162.15,-31.618,86.293,
15.913,5.1415,-8.2157,0.52196,0.02233,0.011102,0.13035,161.89,-37.298,85.96,
16.012,5.1,-8.2619,0.56088,0.022289,0.0067032,0.14205,161.67,-41.569,85.624,
16.111,4.9628,-8.3465,0.57615,0.022325,0.013061,0.14422,161.52,-44.553,85.364,
16.209,4.8706,-8.4151,0.53903,0.0085221,0.023836,0.1367,161.15,-49.947,84.81,
16.308,4.768,-8.4929,0.51089,0.010656,0.025827,0.14739,160.81,-54.108,84.375,
16.407,4.5579,-8.5499,0.51164,0.04444,-0.023995,0.21032,160.62,-55.646,84.104,
16.506,4.6013,-8.52,0.58379,-0.037169,0.061053,0.15039,160.66,-56.719,84.079,
16.605,4.6688,-8.5263,0.63752,-0.1521,0.23852,-0.14925,160.54,-57.558,83.952,
16.704,2.2058,-9.6847,-0.22932,-0.14424,0.407,-0.52898,160.4,-58.302,83.801,
16.802,3.6189,-8.79,0.65893,-0.40365,0.68976,-0.87509,160.27,-59.045,83.646,
16.901,3.4292,-9.1322,0.81056,-0.73254,0.96372,-1.1792,160.24,-59.837,83.59,
17,4.2304,-8.7415,0.20088,-1.0693,1.0201,-1.3491,160.12,-60.651,83.48,
17.099,5.4767,-8.0396,0.57555,-1.4431,0.96297,-1.457,159.88,-61.461,83.331,
17.198,6.7737,-7.1863,-0.1705,-1.7047,0.79494,-1.3971,159.55,-62.151,83.085,
17.297,8.2586,-5.6992,0.17169,-1.8024,0.54287,-1.2937,159.5,-62.997,82.836,
17.395,9.019,-3.8427,-0.058828,-1.7857,0.31576,-1.1722,159.1,-63.972,82.446,
17.494,9.4594,-2.5781,0.23441,-1.8044,0.051674,-1.1503,157.7,-63.204,82.268,
17.593,9.7218,-1.464,-0.15628,-1.7343,-0.14418,-0.98873,155.97,-60.896,82.607,
17.692,10.181,0.025297,0.082778,-1.6114,-0.27701,-0.86047,153.33,-56.645,83.453,
17.791,9.7438,1.4635,0.49113,-1.4778,-0.4007,-0.69902,148.88,-50.612,84.231,
17.89,9.3493,2.527,0.18921,-1.2734,-0.44413,-0.50668,142.56,-43.151,84.805,
17.988,9.2562,3.2725,0.52181,-1.0825,-0.44778,-0.34516,134.7,-34.843,85.201,
18.087,9.0089,4.1971,0.59995,-0.88499,-0.41077,-0.20256,125.7,-26.399,85.427,
18.186,8.9086,4.3992,0.56073,-0.72248,-0.3456,-0.092094,116.17,-18.395,85.521,
18.285,8.6213,4.8701,0.67989,-0.57803,-0.27152,-0.0094505,106.71,-10.94,85.527,
18.384,8.5873,4.8502,0.80233,-0.51066,-0.24547,0.017908,97.435,-3.8895,85.418,
18.483,8.5302,4.8849,0.54726,-0.45938,-0.22916,0.063209,88.175,2.8605,85.306,
18.581,8.6327,4.7231,0.77539,-0.45082,-0.20395,0.17432,79.299,8.8222,85.187,
18.68,8.5257,4.9541,0.78182,-0.46273,-0.20959,0.29043,70.87,14.032,85.095,
18.779,8.4613,4.9918,0.73961,-0.49698,-0.20641,0.38721,63.04,18.455,85.024,
