Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll,'16-Nov-2018 17:53:47.069'
30.639,-0.2907,9.8378,0.49697,0.057453,0.010552,1.1224,-58.096,-70.624,-81.791,
30.738,0.015717,8.809,-0.56822,0.075601,0.042555,1.2848,-61.232,-64.307,-84.519,
30.837,1.3652,9.7353,-0.063917,0.077298,-0.0027953,1.4253,-63.799,-56.448,-86.68,
30.935,1.5391,9.9057,-0.10643,0.067315,-0.027482,1.6192,-65.583,-48.455,-87.878,
31.034,1.8972,9.5368,-0.16241,0.081749,-0.062554,1.873,-67.062,-38.941,-88.8,
31.133,2.8634,9.4207,0.058678,0.0834,-0.098348,2.102,-68.262,-27.408,-89.411,
31.232,4.0465,9.178,0.14011,0.093592,-0.10811,2.4625,-69.093,-13.572,-89.848,
31.331,5.168,8.6324,0.028591,0.054603,-0.12953,2.8311,-69.361,2.2531,-90.176,
31.43,6.1405,7.3951,-0.14909,-0.015117,-0.042057,2.6571,-69.562,16.824,-90.441,
31.528,7.8735,6.1923,0.22693,0.13718,-0.12697,2.514,-70.095,30.138,-90.697,
31.627,8.7249,4.8957,0.40655,0.14037,-0.12214,2.5535,-69.815,44.285,-91.045,
31.726,9.2687,2.8363,0.42092,0.1397,-0.091168,2.3702,-69.175,58.11,-91.571,
31.825,10.221,-0.99857,0.82987,0.10504,-0.072538,1.9872,-69.003,69.388,-91.859,
31.924,8.9738,-3.9684,0.80682,0.079344,-0.012678,1.4498,-68.824,77.475,-92.276,
32.023,8.609,-5.2842,1.1918,0.23046,-0.1458,1.1603,-67.383,84.123,-93.704,
32.121,5.9404,-7.5394,0.59965,0.037654,0.032358,0.82376,-30.138,89.455,-130.93,
32.22,3.237,-8.8643,0.53948,0.047073,-0.0095645,0.76922,106.9,84.827,92.023,
32.319,1.0644,-9.6064,0.83362,0.051588,0.035884,0.79297,109.45,78.577,89.461,
32.418,0.043709,-9.1485,0.68617,0.070506,0.016906,0.94765,110.17,71.59,88.848,
32.517,-1.0474,-9.4948,0.4808,0.094611,-0.014562,1.1652,110.44,63.655,88.615,
32.616,-1.189,-9.5374,0.58992,0.1358,-0.031,1.4545,110.51,54.517,88.344,
32.714,-1.6647,-9.6546,0.40805,0.10156,0.0083272,1.7274,110.52,44.432,87.911,
32.813,-1.8963,-9.5555,0.64201,0.1292,0.050163,2.0403,110.34,33.193,87.435,
32.912,-2.6194,-9.4061,0.47526,0.17977,0.020502,2.4511,109.98,20.274,86.931,
33.011,-3.5352,-9.0166,0.51179,0.19078,-0.01172,2.9075,109.23,5.4276,86.366,
33.11,-4.6441,-8.8132,0.1702,0.078145,-0.053919,3.1676,108.71,-9.2665,85.768,
33.209,-6.1926,-7.7971,0.051194,0.23699,-0.11943,3.0022,107.82,-22.955,85.081,
33.307,-7.3169,-6.7926,0.28037,0.12898,-0.091035,3.3182,106.98,-36.663,84.063,
33.406,-8.3586,-4.7818,0.082928,-0.0011281,-0.012408,3.6215,105.68,-49.743,82.577,
33.505,-9.5614,-2.3019,0.46987,0.14664,-0.10185,3.6755,103.64,-61.247,80.297,
33.604,-8.4136,2.6243,-0.020208,0.18183,-0.095324,3.742,100.22,-70.262,76.771,
33.703,-8.1925,3.6334,0.16526,0.16811,-0.1078,3.5477,94.742,-76.868,71.234,
33.802,-6.3733,6.1124,-0.17035,0.10206,-0.12933,3.3241,84.541,-81.958,60.606,
33.9,-4.1245,8.9664,-0.30716,0.11943,-0.1295,3.0726,61.664,-85.304,37.726,
33.999,0.20313,10.875,-0.17394,0.020497,-0.11089,2.8821,-17.155,-85.679,-41.059,
34.098,3.7255,9.7465,0.23741,0.096515,-0.079814,2.8445,-46.301,-81.183,-70.013,
34.197,6.9541,6.9918,0.25552,0.097743,-0.034192,2.9418,-55.403,-75.858,-79.008,
34.296,9.4774,4.9161,0.65504,0.015241,6.42E-05,3.3807,-60.213,-69.446,-83.759,
34.394,10.557,2.4013,0.78871,0.14996,-0.024628,3.9724,-63.154,-61.312,-86.635,
34.493,9.9742,-0.78721,0.63393,0.23893,0.085885,4.2222,-64.988,-51.816,-88.242,
34.592,9.7212,-2.9779,0.98824,0.26663,-0.16896,4.7809,-66.423,-40.664,-89.258,
34.691,8.965,-5.0173,0.60759,0.17493,-0.11465,4.9746,-67.478,-27.525,-89.773,
34.79,7.6805,-6.8047,1.4457,-0.10482,-0.016066,4.6422,-68.403,-12.063,-90.09,
34.889,4.1413,-8.9674,0.86475,0.10201,-0.034635,3.8461,-68.681,4.8127,-90.38,
34.987,0.72494,-10.475,0.34383,0.012154,-0.14244,3.462,-69.287,21.005,-90.818,
35.086,-3.8672,-9.5129,-0.019759,0.040217,-0.13047,3.2596,-69.303,38.567,-91.316,
35.185,-8.483,-4.8851,-0.019759,0.019045,-0.083622,3.3493,-68.485,57.748,-92.343,
35.284,-10.033,2.541,-0.34608,0.022421,-0.15247,3.7574,-64.738,78.216,-96.146,
35.383,-7.7193,6.4323,0.13218,0.09676,-0.19146,3.8815,104.21,81.985,94.346,
35.482,-4.5755,7.4388,-0.74874,0.17533,-0.26894,3.8455,108.71,62.516,89.26,
35.58,-4.089,8.9969,-0.036823,0.2483,-0.15517,4.0941,108.99,43.455,88.165,
35.679,-2.6249,10.198,0.15882,0.20783,-0.17719,3.9038,108.83,26.027,87.433,
35.778,0.23501,9.8811,-0.11795,0.15723,-0.1888,3.3008,108.48,9.6828,86.719,
35.877,6.54,7.731,-0.094304,0.019394,0.016375,2.6556,107.82,-5.8542,86.004,
35.976,7.3433,5.5118,0.15523,0.16113,-0.075409,2.3811,107.1,-21.675,85.269,
36.075,9.4168,2.557,0.73303,0.13035,-0.069604,2.2626,105.78,-37.933,84.277,
36.173,10.072,-2.767,0.97492,0.15419,-0.15577,2.4286,103.01,-56.797,81.972,
36.272,7.7503,-7.1189,0.8158,0.11965,-0.14634,2.7974,92.079,-78.006,71.543,
36.371,7.0991,-5.4467,2.0687,0.17006,-0.0089954,3.2987,-56.896,-77.842,-76.828,
36.47,3.2402,-8.7715,0.86281,0.19188,0.11068,3.5128,-67.864,-52.469,-87.888,
36.569,2.4693,-9.4317,0.84903,0.11706,0.02286,3.1438,-69.075,-25.504,-89.364,
36.668,0.9369,-9.7615,0.85562,0.00034728,0.019623,3.4382,-69.104,0.67677,-89.981,
36.766,-0.35237,-10.077,0.62046,-0.067012,0.0057096,3.4621,-69.389,21.797,-90.395,
36.865,-3.8198,-8.8264,0.33875,0.028447,-0.0051029,3.0171,-69.149,40.98,-91.022,
36.964,-7.4922,-5.9907,-0.31959,0.01736,-0.012665,2.4208,-68.778,58.974,-92.093,
37.063,-9.5695,-3.6297,0.018412,-0.05347,0.010305,1.9533,-66.674,76.966,-95.033,
37.162,-8.706,-1.4675,0.63079,-0.028513,-0.0068188,1.5204,100.56,83.227,97.102,
37.261,-8.5688,2.8987,-0.14774,0.01384,-0.079403,1.4415,106.75,61.934,89.904,
37.359,-6.9216,7.2331,-0.17993,0.024322,-0.099345,1.5033,107.19,41.01,88.362,
37.458,-4.1941,8.6239,-0.1437,0.039468,-0.035322,1.6584,107.06,19.489,87.428,
37.557,-4.122,9.0725,0.67165,0.060402,-0.055468,1.908,106.93,-2.779,86.444,
37.656,-1.4863,10.243,0.15463,0.079945,-0.085798,2.3815,106.5,-23.399,85.3,
37.755,-1.5696,9.7853,-0.11676,0.076348,-0.20625,3.0089,105.34,-40.729,84.077,
37.854,0.051194,9.9618,0.11721,0.13806,-0.14632,3.4864,104.23,-55.038,82.442,
37.952,1.0656,9.9013,-0.075443,0.2375,-0.19197,3.1042,101.47,-67.895,79.605,
38.051,2.3088,9.6575,-0.11466,0.17174,-0.13162,3.0592,92.348,-80.085,70.322,
38.15,3.7,8.9872,-0.13846,0.31123,-0.16839,3.1582,-34.576,-85.105,-56.873,
38.249,5.7337,8.3963,-0.11062,0.2217,-0.21491,2.8096,-61.968,-70.256,-84.473,
38.348,8.4615,5.5608,0.46284,0.061912,-0.11066,2.1573,-66.09,-52.362,-88.278,
38.447,9.6831,0.26719,-0.37467,0.069395,-0.053056,1.5348,-67.5,-34.018,-89.183,
38.546,9.6787,-1.5093,1.0811,-0.030224,0.17803,1.1972,-68.526,-17.017,-89.938,
38.644,8.4722,-3.7717,0.96325,0.07413,0.13418,1.1883,-68.581,1.3487,-90.288,
38.743,6.0067,-7.4231,0.69036,0.1071,0.1419,1.3315,-68.304,20.576,-90.627,
38.842,3.0197,-8.7414,0.25612,0.12908,0.1045,1.5127,-67.876,37.423,-90.985,
38.941,2.7023,-10.016,0.66851,0.12822,0.011974,1.7703,-67.539,51.441,-91.495,
39.04,1.399,-9.5635,0.83047,0.10516,-0.040352,2.0524,-67.311,62.08,-92.051,
39.139,0.77419,-9.6841,0.78512,0.0040477,-0.096661,2.4192,-66.482,70.952,-93.004,
39.237,0.15807,-9.9187,0.52226,0.031765,-0.01499,2.8678,-65.095,78.721,-94.92,
39.336,-1.0439,-9.7941,0.95561,-0.070974,-0.03632,2.9852,-55.166,86.665,-105.4,
39.435,-2.4012,-9.6135,0.68602,0.03832,-0.066597,2.4751,101.04,84.678,97.964,
39.534,-3.7832,-9.1744,0.12634,0.040899,-0.020196,2.3346,106.75,75.258,91.908,
39.633,-5.4978,-8.3052,0.039668,-0.089989,0.03823,2.2891,108.19,63.825,90.036,
39.732,-7.2521,-6.535,-0.19579,-0.036946,0.06935,1.8194,108.59,49.617,88.885,
39.83,-9.0497,-3.2932,0.63693,0.072252,-0.02896,1.0434,108.52,32.204,87.951,
39.929,-9.8929,1.3903,-0.4076,0.027967,0.0035652,0.74461,108.71,13.993,87.142,
40.028,-9.4418,2.4503,-0.21016,0.018517,-0.018898,0.49593,108.11,-2.2462,86.44,
40.127,-8.371,4.1742,-0.064666,0.074361,0.010281,0.35792,107.78,-18.817,85.705,
40.226,-6.4062,7.1443,-0.57795,0.081441,-0.047652,0.39498,107.98,-35.557,84.768,
40.325,-4.614,8.8423,-0.71237,0.04604,-0.035253,0.60804,107.38,-50.61,83.341,
40.423,-5.6175,8.6692,0.1443,0.044589,-0.062043,0.79771,105.52,-61.574,81.399,
40.522,-4.4859,8.82,-0.035626,0.036886,-0.063277,0.98746,101.59,-69.608,77.951,
40.621,-4.6594,8.8363,1.2929,0.02176,-0.072033,1.0982,97.304,-76.087,74.214,
40.72,-4.3585,8.8529,-0.28635,0.034473,-0.045972,1.3128,86.779,-82.224,64.379,
40.819,-4.6502,8.7028,0.088616,0.022691,-0.0012799,1.5763,21.993,-87.08,0.39163,
40.918,-3.9435,8.88,-0.017663,0.092824,-0.0045881,1.8286,-52.727,-81.759,-73.718,
41.016,-3.4066,9.1538,-0.18561,0.13629,-0.010649,2.0518,-63.924,-72.854,-84.736,
41.115,-2.3896,9.7078,-0.19325,0.077726,-0.12567,2.249,-67.235,-62.355,-88.147,
41.214,-1.5668,9.8082,-0.10852,0.094032,-0.093781,2.1608,-68.01,-50.106,-89.343,
41.313,-0.28216,9.8989,-0.069755,0.045313,-0.098904,1.8095,-68.073,-35.572,-89.824,
41.412,1.2065,9.9881,-0.24504,0.063751,-0.049036,1.8164,-67.936,-19.428,-89.846,
41.511,3.0725,9.5111,-0.20358,0.12987,-0.057802,1.8201,-67.6,-4.9594,-90.089,
41.609,5.0084,9.141,-0.06751,0.088669,-0.07755,1.3579,-67.583,7.7244,-90.429,
41.708,6.9623,7.4044,0.20403,-0.075623,-0.0056222,0.73944,-67.34,20.222,-90.642,
41.807,8.8351,4.2818,0.34369,0.20401,-0.021797,0.68513,-66.753,31.708,-90.804,
41.906,9.281,3.7085,0.47257,0.070921,0.00095181,0.51247,-66.593,40.126,-90.86,
42.005,9.4389,2.6429,0.80817,0.045219,-0.02683,0.44172,-66.475,45.293,-90.952,
42.104,10.055,-0.88182,0.35521,0.028354,0.0083613,0.43964,-66.316,48.843,-91.114,
42.202,10.097,-2.9839,0.28216,0.04102,0.004913,0.54424,-66.399,51.264,-91.256,
42.301,8.9981,-0.90442,1.2084,0.046063,-0.011996,0.70735,-66.542,53.269,-91.313,
42.4,8.9951,-2.7095,0.73078,0.073474,-0.033455,0.88874,-66.874,55.539,-91.462,
42.499,9.1526,-2.9308,0.6712,0.085913,-0.061158,1.0625,-67.288,60.206,-91.348,
42.598,8.943,-3.4785,0.66327,0.084595,-0.069613,1.232,-67.215,64.485,-91.82,
42.696,9.1716,-3.4038,0.87852,0.12689,-0.10372,1.3996,-66.907,69.678,-92.545,
42.795,9.1434,-3.6963,0.77703,0.10641,-0.10866,1.5476,-66.212,75.518,-93.693,
42.894,8.9379,-4.3526,0.89649,0.1052,-0.107,1.6735,-63.653,82.309,-96.605,
42.993,8.5049,-5.1523,0.81116,0.082103,-0.013026,1.8252,53.719,89.066,145.92,
43.092,7.7154,-5.7919,0.84634,0.1245,-0.063169,1.8253,107.21,79.99,92.408,
43.191,7.1866,-6.6673,0.94244,0.14594,-0.074387,1.6932,110.02,69.397,89.562,
43.289,6.2143,-7.4789,0.81506,0.083166,-0.069151,1.5423,110.73,57.632,88.419,
43.388,4.8252,-8.4297,0.81491,0.046097,-0.069195,1.2946,110.63,45.623,87.588,
43.487,3.3119,-9.014,0.61642,0.0041023,-0.036148,0.86576,110.4,33.999,87.128,
43.586,1.8329,-9.7494,0.92837,0.047979,0.051384,0.30994,109.99,24.273,86.795,
43.685,-0.97163,-9.352,0.74695,-0.12302,-0.0052339,0.19838,109.94,14.119,86.486,
43.784,-2.2814,-9.2439,0.45386,-0.0094582,0.029521,0.024611,110.04,5.159,85.995,
43.882,-4.1459,-8.5713,0.49727,0.0018299,-0.028028,0.1161,109.7,-0.69649,85.547,
43.981,-5.7139,-7.8251,0.34159,0.036092,0.0069391,0.20615,109.44,-4.5159,85.468,
44.08,-6.695,-6.821,0.27258,0.040223,0.0095759,0.33737,109.74,-7.9314,85.363,
44.179,-7.3544,-6.0555,-0.52032,0.056198,0.035203,0.49974,109.88,-10.583,85.258,
44.278,-5.8278,-6.3823,0.66941,0.073999,0.012737,0.67892,109.8,-15.633,85.197,
44.377,-6.6248,-7.1878,0.13801,0.073912,0.025909,0.81976,109.56,-18.577,84.971,
44.475,-5.9947,-7.631,0.22947,0.094086,0.025798,0.91057,109.44,-22.441,84.878,
44.574,-6.3257,-7.4041,0.25657,0.13997,0.035571,0.96965,109.29,-26.319,84.632,
44.673,-6.4419,-7.4331,0.15523,0.14841,0.03651,1.0646,109.14,-31.053,84.273,
44.772,-6.5984,-7.1804,0.34084,0.12787,0.018065,1.1859,108.82,-36.625,83.7,
44.871,-7.1539,-6.7102,0.37287,0.11389,0.013045,1.2519,108.35,-43.095,82.932,
44.969,-7.5672,-6.1444,0.25447,0.031625,0.029598,1.3985,107.72,-50.423,81.864,
45.068,-8.1281,-5.2547,0.064516,0.043038,0.0023159,1.5381,106.51,-58.538,80.162,
45.167,-8.6408,-4.4378,0.065115,0.061896,-0.040284,1.6234,103.76,-67.262,77.027,
45.266,-9.0077,-3.7548,0.15942,-0.069977,0.019967,1.516,95.979,-76.474,69.241,
45.365,-9.4545,-2.8026,0.086221,0.13492,-0.042231,1.2422,59.201,-84.862,32.386,
45.464,-9.4879,-1.4942,0.037572,0.038175,0.027005,1.261,-32.351,-82.395,-59.271,
45.562,-9.8393,-0.45954,-0.062869,-0.054404,0.060124,1.1868,-50.038,-74.438,-77.076,
45.661,-9.6736,0.96415,0.083077,-0.015615,0.073575,0.94725,-55.058,-66.983,-82.254,
45.76,-9.3813,2.7671,0.35042,0.0143,0.0096667,0.59736,-57.027,-60.838,-84.407,
45.859,-8.2124,5.2943,-0.016017,0.014436,0.0059913,0.46297,-57.662,-56.259,-85.307,
45.958,-7.6007,5.9152,0.090711,0.024365,0.042166,0.37368,-58.711,-53.699,-86.009,
46.056,-7.0063,6.4562,-0.18442,-0.016182,0.041429,0.35734,-58.743,-51.896,-86.464,
46.155,-6.4094,7.4249,0.085472,0.028443,0.00022131,0.32229,-58.723,-51.386,-86.538,
46.254,-4.8406,8.8156,-0.28755,0.012528,0.025247,0.36815,-58.507,-50.703,-86.385,
46.353,-4.0594,8.9496,-0.39697,0.024991,-0.013233,0.46616,-58.692,-49.551,-86.446,
46.452,-4.7135,8.4716,0.60459,0.018389,-0.028166,0.55773,-59.394,-47.83,-87.143,
46.551,-3.9992,8.9345,-0.17798,0.0086223,-0.033708,0.66533,-59.864,-45.452,-87.356,
46.649,-4.0958,9.0222,-0.042212,0.0084422,-0.034471,0.81462,-60.419,-41.957,-87.734,
46.748,-3.5975,9.2511,-0.011676,0.0070558,-0.06463,0.93175,-61.044,-37.667,-88.156,
46.847,-3.6005,9.2553,-0.063019,-0.0018536,-0.098269,1.0744,-61.736,-32.845,-88.534,
46.946,-3.2042,9.3186,-0.064965,0.0050177,-0.14924,1.3248,-62.549,-27.632,-88.848,
47.045,-2.8159,9.5745,-0.0082329,0.0099309,-0.16742,1.5924,-63.44,-22.09,-89.116,
47.144,-2.3801,9.544,-0.034428,-0.0035079,-0.22262,1.8458,-64.224,-15.969,-89.374,
47.242,-1.7737,9.6169,-0.045206,-0.0048344,-0.22215,2.0687,-64.838,-9.3833,-89.532,
47.341,-0.88242,9.9077,-0.092657,-0.059383,-0.2501,2.019,-65.3,-2.2742,-89.647,
47.44,-0.014071,9.904,-0.054038,-0.077047,-0.16322,2.0534,-65.614,5.5668,-89.713,
47.539,0.74201,10.024,0.048948,-0.037435,-0.11613,2.1948,-65.895,14.096,-89.769,
47.638,2.1006,9.6269,-0.098795,0.040365,-0.093522,2.4142,-65.631,22.748,-89.883,
47.736,3.6864,9.3511,-0.071252,0.090432,-0.090669,2.5159,-65.685,30.229,-89.847,
47.835,5.5734,8.4137,0.17319,0.11731,-0.080887,2.4053,-66.012,36.916,-89.758,
47.934,7.4698,6.2214,0.2892,0.082326,-0.070369,2.2504,-65.983,43.425,-89.713,
48.033,8.2782,5.0825,1.0056,0.11039,-0.052386,2.078,-65.327,49.52,-89.93,
48.132,9.2162,3.846,0.28052,0.12012,-0.071203,1.8743,-64.916,54.221,-89.971,
48.231,9.6272,1.7885,0.92732,0.094336,-0.091804,1.9124,-65.207,57.174,-89.784,
48.329,9.8691,-0.9872,0.72704,0.12652,-0.076348,1.8583,-65.164,59.598,-89.84,
48.428,9.1572,-3.7463,0.83466,0.14957,-0.11868,2.0076,-65.135,61.54,-89.766,
48.527,8.0015,-5.9202,0.81251,0.13328,-0.12935,2.1876,-64.337,64.486,-90.498,
48.626,6.2628,-7.2928,0.7197,0.09772,-0.12954,2.4731,-64.507,66.57,-90.356,
48.725,4.6375,-8.6013,0.45625,0.041517,-0.1322,3.0528,-64.306,68.857,-90.521,
48.824,4.8881,-8.5131,1.6627,-0.043316,-0.070828,3.7978,-64.329,71.471,-90.634,
48.922,1.4149,-9.5751,0.33201,-0.14431,-0.11696,4.1156,-64.268,74.418,-90.907,
49.021,0.47781,-9.7284,0.73946,-0.03172,-0.019215,4.1853,-63.881,77.797,-91.558,
49.12,-1.4804,-9.5018,0.34638,0.028966,-0.03496,4.239,-63.004,81.886,-92.705,
49.219,-3.2836,-9.1647,0.46643,-0.01785,0.023736,4.4107,-57.916,86.666,-98.127,
49.318,-4.6249,-8.6785,0.061971,0.15443,-0.12728,4.1862,98.666,87.788,104.82,
49.417,-6.9149,-7.4672,-0.14834,0.17031,-0.24072,3.7144,109.21,81.374,93.621,
49.515,-9.0762,-3.1453,-0.0061372,0.069342,-0.23415,3.3777,110.46,73.593,91.47,
49.614,-9.7452,2.1446,-0.61642,0.10087,-0.1505,3.3155,110.59,64.486,90.176,
49.713,-8.3151,5.8849,-0.41958,0.10882,-0.076746,3.2861,110.22,54.014,89.205,
49.812,-5.6499,8.5983,0.070354,0.17878,-0.14184,3.3706,109.53,42.953,88.39,
49.911,0.19355,9.8043,-1.0716,0.23435,-0.20895,3.8836,108.67,32.151,87.733,
50.01,4.7505,10.121,0.21884,0.2261,-0.21558,4.5148,107.76,21.052,87.374,
50.109,8.0401,7.7335,0.57106,0.36067,-0.32283,4.8097,107.02,9.0184,86.86,
50.207,9.012,4.8336,0.51598,0.18037,-0.1467,4.7228,106.34,-4.0032,86.347,
50.306,9.5223,2.1611,0.75473,0.14015,-0.060097,4.8733,105.79,-17.39,85.757,
50.405,9.957,-0.65639,0.84933,-0.0073706,-0.06377,5.0373,105.21,-30.207,85.024,
50.504,9.4084,-2.8014,0.6019,-0.029532,-0.056199,4.8591,104.32,-42.223,83.992,
50.603,9.1431,-5.9759,0.70099,-0.015427,-0.044998,4.7228,102.98,-53.355,82.546,
50.701,4.9195,-7.7874,0.44173,0.082841,-0.036635,4.7098,101.03,-63.516,80.449,
50.8,-1.283,-9.8106,0.55355,0.16617,-0.052219,4.5707,97.158,-73.562,76.218,
50.899,-4.9161,-7.7736,-0.070803,0.19219,-0.00233,4.4869,81.544,-83.073,60.312,
50.998,-7.8935,-5.79,0.58049,0.28206,-0.18125,4.3032,-35.952,-84.698,-57.485,
51.097,-8.9667,0.27004,-0.2175,0.27252,-0.18152,4.2413,-60.422,-73.939,-82.404,
51.196,-8.9065,5.6246,0.33066,0.29803,-0.1987,4.2468,-64.609,-61.351,-87.096,
51.294,-5.4264,8.3005,0.075593,0.25942,-0.24345,4.1747,-65.886,-46.526,-88.889,
51.393,-0.2886,9.4537,0.088765,0.23716,-0.23384,4.0914,-66.135,-28.605,-89.773,
51.492,4.2537,9.3805,-0.10867,0.22542,-0.23482,4.0871,-65.676,-7.3011,-90.073,
51.591,7.2286,6.1546,-0.021405,0.15647,-0.16725,4.0613,-64.79,15.259,-90.385,
51.69,10.353,3.5548,0.53963,0.12391,-0.097891,3.9665,-64.12,38.036,-90.85,
51.789,10.444,-0.56912,0.84903,0.029243,-0.033244,4.0119,-63.251,61.308,-91.663,
51.887,8.7831,-4.438,0.7682,-0.048552,-0.021752,3.9623,-55.551,85.304,-99.247,
51.986,6.0534,-7.5533,0.65983,0.082859,-0.016982,3.8866,115.19,72.773,89.289,
52.085,3.0144,-9.1253,0.61956,0.12087,-0.088221,3.8727,115.36,53.005,87.84,
52.184,-0.84559,-9.9607,0.44952,0.078112,-0.098748,3.8744,114.4,34.886,87.169,
52.283,-4.6826,-7.9753,-0.15059,0.011049,-0.063694,3.8964,113.76,16.92,86.606,
52.382,-7.5154,-5.4987,0.42033,0.13075,-0.23527,3.8005,113.36,-0.96777,85.976,
52.48,-8.9924,-2.5767,0.048349,-0.061632,-0.33723,3.487,112.96,-19.236,85.1,
52.579,-9.249,1.9157,-0.32333,-0.19554,-0.30202,3.1661,112.06,-39.872,83.364,
52.678,-7.6802,5.0059,-0.27797,-0.38734,-0.14354,2.7858,108.17,-63.537,78.752,
52.777,-5.8337,7.6349,0.30447,-0.58977,0.0094995,2.3306,36.027,-86.034,5.8812,
52.876,-1.9299,9.7735,0.24803,-0.7565,0.23409,1.8453,-53.363,-64.693,-83.624,
52.975,1.3053,10.498,0.79036,-0.91621,0.49169,1.0082,-57.739,-38.939,-87.767,
53.073,6.2158,8.7463,-0.024998,-1.0385,0.63624,0.44386,-58.71,-12.005,-88.628,
53.172,7.7837,5.5069,0.49248,-1.1817,0.7248,0.11364,-58.99,14.906,-88.942,
53.271,10.044,2.386,1.1441,-1.3879,0.82802,-0.095445,-59.212,40.886,-89.093,
53.37,10.031,0.13577,1.2486,-1.603,0.87213,-0.34012,-60,66.759,-88.619,
53.469,9.3139,-2.6954,1.0141,-1.7696,0.82566,-0.49958,148.09,87.855,62.92,
53.567,8.8896,-4.2857,1.5843,-1.9181,0.77994,-0.63862,125.06,63.376,85.49,
53.666,7.8229,-5.3373,1.2324,-1.964,0.587,-0.68484,124.13,39.452,85.709,
53.765,7.7542,-5.8456,1.2337,-1.898,0.4078,-0.57863,123.54,16.154,85.126,
53.864,7.7618,-5.9893,1.0581,-1.6984,0.24154,-0.43393,122.85,-6.866,84.161,
53.963,7.9013,-5.7253,0.92283,-1.4442,0.13748,-0.25537,121.71,-29.77,82.572,
54.062,8.2579,-5.1791,0.93675,-1.2868,0.074982,-0.058197,118.74,-52.194,79.23,
54.16,9.0969,-4.4329,0.74949,-1.1676,0.066659,0.24347,107.86,-74.094,67.963,
54.259,8.9098,-3.6752,0.12664,-1.0579,0.084965,0.5452,-18.399,-80.93,-58.694,
54.358,9.6474,-2.479,0.30821,-0.83501,0.11282,0.8202,-42.886,-59.36,-83.369,
54.457,10.056,-1.421,0.39922,-0.82084,0.17278,0.87289,-46.332,-38.027,-86.467,
54.556,9.7127,-0.51807,0.54502,-0.74809,0.21118,0.93342,-47.751,-16.402,-87.556,
54.655,9.6729,0.1208,0.52152,-0.59854,0.25389,1.0565,-48.516,5.0945,-87.951,
54.753,9.9726,0.64022,0.73482,-0.47999,0.27722,1.1194,-49.527,26.649,-87.923,
54.852,9.8558,0.67435,0.57016,-0.45,0.29818,1.1379,-51.149,47.694,-87.395,
54.951,9.8301,0.58424,0.88286,-0.3327,0.28668,1.1783,-54.092,69.064,-85.494,
55.05,9.7453,-0.27528,0.87703,-0.21439,0.26453,1.2186,-131.87,88.204,-9.0432,
55.149,9.7178,-1.86,0.71581,-0.11327,0.22544,1.2565,134.51,69.46,83.219,
55.247,9.429,-2.0341,0.85667,-0.13829,0.32044,1.2387,130.56,49.919,84.963,
55.346,9.1786,-2.9421,1.3218,-0.07,0.31802,1.2446,127.45,32.052,85.268,
55.445,8.8734,-4.1504,1.0264,-0.030212,0.36985,1.2601,124.13,16.115,85.356,
55.544,8.2981,-5.0918,0.9399,0.002644,0.48606,1.1459,120.39,1.9571,85.264,
55.643,7.5683,-5.7922,0.92912,0.056585,0.55156,0.99631,115.73,-9.4526,85.338,
55.742,6.983,-6.6459,1.0457,0.074652,0.66233,0.72193,110.54,-17.473,85.731,
55.84,6.006,-7.3401,0.92807,0.11203,0.78901,0.44672,104.78,-21.554,86.592,
55.939,5.0165,-8.5281,0.8661,0.13958,0.88651,0.21074,98.334,-23.125,87.609,
56.038,4.0078,-8.7743,0.84574,0.14785,0.97641,-0.0083812,90.857,-24.183,88.282,
56.137,3.0388,-9.1515,0.93346,0.098185,0.83887,-0.23349,82.186,-24.831,88.529,
56.236,1.2406,-9.7353,0.61058,0.04574,0.76355,-0.4988,72.574,-22.951,89.093,
56.335,0.36898,-9.6045,0.83347,-0.024503,0.58009,-0.70513,62.276,-20.114,89.683,
56.433,-0.77688,-9.6444,0.91954,-0.051918,0.43384,-0.83306,51.473,-16.711,90.11,
56.532,-1.5704,-9.4102,0.78676,-0.093696,0.37745,-0.99581,40.546,-13.169,90.315,
56.631,-1.6532,-9.4967,0.82254,-0.13113,0.33581,-1.1488,30.081,-10.043,90.323,
56.73,-1.7642,-9.5497,0.64321,-0.1388,0.27676,-1.2772,20.591,-7.6078,90.189,
56.829,-1.6425,-9.3853,0.83691,-0.12848,0.20516,-1.3415,12.335,-6.0332,89.963,
56.928,-1.596,-9.675,0.3585,-0.077695,0.11751,-1.4087,4.9073,-5.3329,89.661,
57.027,-0.53768,-9.6552,0.49113,0.0083876,0.047451,-1.4447,-1.6216,-5.8083,89.29,
57.125,0.20178,-9.5492,0.45146,0.024206,0.0094633,-1.4746,-7.7503,-7.3152,88.739,
57.224,0.90786,-9.4478,0.59082,0.059313,-0.0098148,-1.4733,-13.014,-10.172,88.099,
57.323,2.0064,-9.3382,0.59067,0.096819,0.019541,-1.4473,-17.716,-14.666,87.776,
57.422,3.2698,-8.8985,0.62226,0.16935,0.032843,-1.3357,-22.512,-19.236,87.354,
57.521,4.3693,-8.5116,0.70488,0.2526,0.051535,-1.2325,-26.842,-24.343,86.882,
57.62,5.7337,-7.7614,0.76611,0.28359,0.082786,-1.0988,-30.565,-29.979,86.439,
