Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll
5.931,9.4865,-4.1648,-0.052092,-0.14279,0.34148,5.1707,122,26.847,87.887
6.03,6.8953,-7.8503,-0.53364,-0.095064,0.29124,5.1772,120.52,-1.2019,89.542
6.128,1.9578,-10.033,-0.15238,-0.10466,0.28234,5.1248,119.73,-28.995,90.962
6.227,-3.3602,-9.6461,-0.27812,-0.11612,0.31122,5.0278,119.87,-56.814,92.86
6.326,-7.3105,-5.3788,0.24549,-0.15059,0.24615,4.9632,131.02,-84.628,105.41
6.425,-8.6519,-1.1984,0.47212,-0.14613,0.26404,4.8919,-66.876,-67.112,-91.364
6.524,-8.4918,3.2444,0.80682,-0.11827,0.24893,4.7278,-65.519,-39.821,-88.762
6.623,-5.9798,7.6025,0.32976,-0.16051,0.30561,4.6286,-65.707,-12.937,-87.331
6.721,-1.9977,9.6877,0.79994,-0.082412,0.2821,4.3561,-66.317,13.843,-85.96
6.82,2.6193,10.183,0.78437,-0.044396,0.16481,4.1062,-67.899,40.333,-83.813
6.919,6.4794,7.5009,0.33231,-0.054401,0.2465,3.9541,-73.765,66.312,-77.64
7.018,8.8795,4.582,0.13607,-0.077889,0.20247,3.7329,-177.1,85.155,26.326
7.117,9.4632,1.2016,0.054038,-0.065603,0.26284,3.5787,127.57,63.728,82.192
7.216,9.8628,-2.2724,-0.099992,-0.045569,0.19027,3.4174,123.26,41.115,86.891
7.315,8.6704,-5.6472,-0.66088,-0.079233,0.18118,2.9511,121.93,19.184,88.68
7.413,5.2425,-8.5695,-0.38949,-0.10064,0.25325,2.4586,121.17,-1.7943,89.88
7.512,2.0849,-9.9332,-0.7712,-0.056616,0.2286,2.1144,120.84,-21.598,90.966
7.611,-0.0074844,-9.3666,-0.22244,-0.015103,0.16325,1.8787,121,-40.505,92.161
7.71,-1.5557,-9.2693,0.097597,-0.01679,0.18167,1.5919,121.9,-57.648,93.756
7.809,-3.5566,-8.8418,-0.11242,-0.003852,0.13883,1.2634,123.4,-72.476,96.213
7.908,-5.1057,-8.1184,-0.26046,0.012371,0.11081,0.94022,134.53,-85.036,108.47
8.006,-6.5637,-7.4581,0.12589,0.028477,0.06964,0.64899,-77.008,-83.786,-102.34
8.105,-7.0228,-6.7346,0.17693,0.026539,0.056558,0.4143,-69.299,-74.536,-93.977
8.204,-7.3861,-6.2715,0.13966,0.017997,0.022513,0.24235,-67.772,-66.689,-91.755
8.303,-7.5569,-6.0491,0.16077,0.024654,0.035984,0.096377,-67.343,-60.436,-90.736
8.402,-7.7664,-5.8745,0.093855,0.01926,0.010407,0.014079,-67.239,-55.475,-90.229
8.501,-7.6956,-5.8609,0.19714,0.0032586,0.0035468,-0.029813,-67.237,-50.499,-89.908
8.599,-7.5722,-6.0196,0.15418,0.015069,0.0061847,-0.074491,-67.068,-45.001,-89.447
8.698,-7.5434,-6.0603,0.18771,0.02157,0.018128,-0.0957,-66.952,-41.028,-89.123
8.797,-7.474,-6.1151,0.10703,0.016146,0.008283,-0.072338,-66.953,-39.661,-88.964
8.896,-7.3743,-6.2724,0.19085,0.0097331,0.011221,-0.04998,-66.913,-39.315,-88.898
8.995,-7.2737,-6.3809,0.13218,0.012879,0.0056566,-0.030789,-66.846,-39.375,-88.947
9.094,-7.2767,-6.4196,0.13083,0.012938,0.016244,-0.026465,-66.823,-39.638,-88.987
9.192,-7.2443,-6.4264,0.12634,0.016162,0.019451,-0.028554,-66.839,-40.194,-88.998
9.291,-7.2222,-6.4492,0.10837,0.023753,0.037618,-0.036923,-66.839,-40.739,-89.016
9.39,-7.2431,-6.4513,0.1419,0.031156,0.021896,-0.058276,-66.807,-41.138,-89.046
9.489,-7.2318,-6.3832,0.091609,0.0064518,0.0024464,-0.02766,-66.769,-41.398,-89.058
9.588,-7.0508,-6.5498,0.14729,-0.013914,-0.008336,-0.010824,-66.762,-41.592,-89.078
9.687,-7.0664,-6.637,0.085323,-0.0031457,0.0035676,-0.029866,-66.766,-41.768,-89.078
9.785,-7.1057,-6.5875,0.088017,0.018233,0.0037985,-0.054216,-66.797,-41.906,-89.1
9.884,-7.1021,-6.5498,0.13337,0.043044,0.042321,-0.078328,-66.876,-42.216,-89.07
9.983,-7.1021,-6.5713,0.13143,0.036587,0.038823,-0.05174,-66.875,-42.567,-89.077
10.082,-7.0635,-6.6197,0.0022453,0.04954,0.057221,-0.080326,-66.758,-42.75,-89.126
10.181,-6.933,-6.7511,0.047751,0.071015,0.067406,-0.13555,-66.587,-42.804,-89.138
10.28,-7.0337,-6.5812,0.063767,0.14206,0.1431,-0.25292,-66.488,-42.975,-89.112
10.378,-6.9941,-6.6655,0.11242,0.24321,0.2479,-0.40828,-66.549,-43.267,-89.194
10.477,-6.9858,-6.6288,0.13921,0.38338,0.43947,-0.62255,-66.767,-43.757,-89.208
10.576,-6.9427,-6.73,0.032033,0.51435,0.69516,-0.85576,-66.956,-44.103,-89.208
10.675,-6.7047,-6.9894,-0.020208,0.62679,1.0638,-1.096,-67.209,-44.487,-89.178
10.774,-6.225,-7.3871,-0.22872,0.56994,1.3415,-1.2581,-67.668,-45.104,-89.179
10.872,-4.9788,-7.8452,-0.56567,0.46342,1.6983,-1.4308,-68.63,-46.223,-89.164
10.971,-3.9269,-8.4635,-0.93047,0.23264,1.8385,-1.4384,-70.408,-48.13,-89.205
11.07,-3.1959,-9.0732,-0.64486,-0.072095,1.9289,-1.4457,-73.35,-51.318,-89.239
11.169,-1.2066,-9.7753,-0.79395,-0.33603,1.8959,-1.3777,-77.622,-55.78,-89.125
11.268,0.18367,-9.9389,-0.83736,-0.54719,1.7958,-1.1422,-83.365,-61.464,-88.865
11.367,1.731,-8.993,-0.94019,-0.70842,1.6562,-0.90966,-90.318,-68.129,-88.249
11.465,3.3596,-9.0945,-0.5049,-0.77606,1.4618,-0.65534,-97.871,-75.59,-86.873
11.564,4.332,-8.689,-0.44966,-0.77399,1.3195,-0.42042,-102.27,-83.38,-81.528
11.663,5.3021,-8.4004,-0.28052,-0.73557,1.1758,-0.24813,17.126,-88.08,47.89
11.762,5.6376,-7.9006,-0.45371,-0.65659,1.0288,-0.082983,38.984,-80.489,80.071
11.861,5.8844,-8.0812,-0.079784,-0.56041,0.89096,0.026898,31.887,-73.464,83.165
11.96,5.9602,-7.7768,-0.074096,-0.51505,0.8114,0.082292,23.16,-67.567,84.138
12.058,5.6698,-7.8172,0.1425,-0.4647,0.84406,0.095683,14.368,-62.882,84.487
12.157,5.6802,-7.9444,-0.11676,-0.45119,0.7894,0.12429,6.1371,-59.439,84.695
