Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll
44.176,0.083975,0.021405,9.8404,0.017153,0.013697,0.0066148,46.217,5.6533,1.8762
44.275,0.064815,0.037123,9.8271,0.01502,0.013717,0.0055309,45.998,5.2503,0.9451
44.374,0.062121,0.033081,9.8461,0.016081,0.01265,0.0055338,43.993,5.0747,-1.6092
44.473,0.075144,0.037123,9.8181,0.016089,0.013727,0.0044733,40.284,2.0346,-3.9271
44.572,0.060474,0.029189,9.8393,0.018223,0.01372,0.0044909,38.543,0.33456,-0.92091
44.67,0.059576,0.027393,9.8366,0.016082,0.012663,0.0044675,38.465,0.38212,-1.7971
44.769,0.06736,0.027692,9.8581,0.016081,0.01265,0.0055338,38.468,0.48393,-1.7238
44.868,0.073048,0.035027,9.8181,0.016094,0.014778,0.0055455,38.465,0.35603,-0.90617
44.967,0.066312,0.024399,9.8437,0.017147,0.012634,0.0066089,38.467,0.29124,-0.49858
45.065,0.076341,0.048948,9.8348,0.016089,0.013727,0.0044733,38.468,0.25232,-0.29209
45.164,0.068857,0.026345,9.8266,0.016094,0.014778,0.0055455,38.471,0.22742,-0.13775
45.263,0.069605,0.041913,9.8488,0.017155,0.01371,0.0055484,38.474,0.20441,-0.03653
45.362,0.060923,0.034279,9.8251,0.018216,0.012643,0.0055514,38.48,0.19325,0.029502
45.461,0.074395,0.024998,9.8723,0.018216,0.012643,0.0055514,38.483,0.18675,0.089101
45.559,0.052092,0.015418,9.8428,0.017155,0.01371,0.0055484,38.486,0.18275,0.13073
45.658,0.078287,0.015717,9.8423,0.01396,0.014798,0.0044616,38.489,0.17619,0.16694
45.757,0.082928,0.032183,9.8181,0.018214,0.01263,0.0066177,38.49,0.17597,0.19705
45.856,0.074246,0.011077,9.8512,0.015019,0.013704,0.0065972,38.492,0.1702,0.2206
45.955,0.058079,0.01901,9.8519,0.016081,0.01265,0.0055338,38.494,0.166,0.24531
46.053,0.08158,0.034428,9.8399,0.015029,0.014807,0.0034041,38.496,0.15985,0.26163
46.152,0.067659,0.041164,9.8558,0.017156,0.013724,0.0044821,38.498,0.1579,0.27466
46.251,0.059277,0.022603,9.8377,0.01927,0.010512,0.0055484,38.502,0.15277,0.28746
46.35,0.084424,0.027243,9.8531,0.018214,0.01263,0.0066177,38.503,0.15287,0.29292
46.448,0.080982,0.027992,9.8345,0.017148,0.012647,0.0055426,38.506,0.15305,0.30036
46.547,0.07694,0.033231,9.835,0.016092,0.014765,0.0066118,38.508,0.14525,0.29966
46.646,0.074545,0.017663,9.8331,0.016081,0.01265,0.0055338,38.51,0.1496,0.30799
46.745,0.082778,0.02904,9.8554,0.014999,0.010513,0.0065796,38.512,0.1493,0.31914
46.844,0.080982,0.031435,9.8405,0.018221,0.013694,0.0066235,38.515,0.14748,0.32341
46.942,0.063767,0.026046,9.8432,0.017148,0.012647,0.0055426,38.517,0.14055,0.32477
47.041,0.05763,0.011526,9.8534,0.015014,0.012653,0.005525,38.519,0.14411,0.32813
47.14,0.065414,0.03862,9.8362,0.017155,0.01371,0.0055484,38.523,0.14796,0.33086
47.239,0.080682,0.019759,9.8166,0.018216,0.012643,0.0055514,38.526,0.14944,0.33803
47.338,0.046703,0.032482,9.8542,0.017156,0.013724,0.0044821,38.528,0.1416,0.33809
47.436,0.074545,0.026196,9.8166,0.017155,0.01371,0.0055484,38.529,0.14179,0.34082
47.535,0.061073,0.028141,9.8365,0.01715,0.01266,0.0044762,38.532,0.14275,0.34547
47.634,0.068857,0.014669,9.8161,0.019282,0.012627,0.0066265,38.534,0.13818,0.34305
47.733,0.068408,0.016017,9.8402,0.013967,0.015862,0.0044675,38.535,0.13953,0.33826
47.831,0.068857,0.030686,9.8581,0.017155,0.01371,0.0055484,38.538,0.1415,0.34298
47.93,0.047002,0.018262,9.8179,0.016087,0.013714,0.0055396,38.541,0.14073,0.34266
48.029,0.080982,0.024549,9.8618,0.018214,0.01263,0.0066177,38.543,0.13691,0.3409
48.128,0.074395,0.026495,9.8337,0.015026,0.014781,0.0055367,38.545,0.13122,0.34185
48.227,0.0723,0.032183,9.844,0.019275,0.011563,0.0066206,38.546,0.13819,0.34194
48.325,0.073198,0.020956,9.8482,0.020334,0.0094705,0.0034187,38.548,0.14457,0.34457
48.424,0.061223,0.041913,9.8301,0.018216,0.012643,0.0055514,38.55,0.14583,0.34618
48.523,0.058379,0.022902,9.8643,0.016081,0.01265,0.0055338,38.552,0.15056,0.34729
48.622,0.083676,0.006736,9.8489,0.01502,0.013717,0.0055309,38.556,0.14911,0.34918
48.721,0.075144,0.01437,9.8555,0.017148,0.012647,0.0055426,38.557,0.15148,0.3479
48.819,0.053888,0.016166,9.8106,0.015021,0.01373,0.0044645,38.561,0.14267,0.34848
48.918,0.068258,0.041015,9.8366,0.016087,0.013714,0.0055396,38.564,0.1468,0.34493
49.017,0.073797,0.037871,9.8239,0.017155,0.01371,0.0055484,38.567,0.14466,0.34033
49.116,0.078736,0.030387,9.8485,0.015019,0.013704,0.0065972,38.569,0.14308,0.34221
49.215,0.053139,0.021256,9.8539,0.016075,0.011586,0.0055279,38.571,0.14565,0.34238
49.313,0.077239,0.039069,9.8278,0.01502,0.013717,0.0055309,38.574,0.14448,0.33734
49.412,0.080233,0.026196,9.8155,0.017161,0.014774,0.0055543,38.577,0.14044,0.33812
49.511,0.074994,0.012724,9.8534,0.020333,0.0094574,0.004485,38.58,0.13859,0.33897
49.61,0.070503,0.030986,9.831,0.022473,0.010501,0.0055748,38.582,0.13976,0.34334
49.709,0.079036,0.015867,9.85,0.019264,0.0094478,0.0055426,38.584,0.14542,0.3427
49.807,0.073347,0.035327,9.8578,0.017148,0.012647,0.0055426,38.586,0.14548,0.33995
49.906,0.070653,0.036075,9.8509,0.013953,0.013721,0.0055221,38.589,0.14717,0.34086
50.005,0.080982,0.035327,9.826,0.017153,0.013697,0.0066148,38.591,0.14782,0.34043
50.104,0.071252,0.041164,9.8539,0.01715,0.01266,0.0044762,38.594,0.15022,0.34459
50.202,0.060774,0.044757,9.8598,0.018216,0.012643,0.0055514,38.595,0.14929,0.34126
50.301,0.066162,0.023202,9.8116,0.016075,0.011586,0.0055279,38.598,0.15401,0.34078
50.4,0.072,0.012873,9.8365,0.018197,0.0094513,0.0055338,38.6,0.15249,0.34167
50.499,0.066013,0.031584,9.825,0.019296,0.014767,0.0055719,38.603,0.15416,0.34311
50.598,0.077389,0.0076341,9.8299,0.017137,0.010532,0.0044645,38.606,0.15201,0.3471
50.696,0.071252,0.011227,9.8328,0.018211,0.011592,0.0044792,38.608,0.15104,0.34494
50.795,0.072449,0.029489,9.8575,0.012892,0.014788,0.0055191,38.61,0.14277,0.35071
50.894,0.079934,0.032033,9.8521,0.016086,0.013701,0.006606,38.614,0.14872,0.35049
50.993,0.072449,0.01916,9.8486,0.017147,0.012634,0.0066089,38.616,0.14798,0.35548
51.091,0.049547,0.018262,9.8494,0.016092,0.014765,0.0066118,38.619,0.14247,0.35506
51.19,0.073497,0.039069,9.8461,0.017142,0.011583,0.0055367,38.623,0.13804,0.3515
51.289,0.071102,0.032932,9.8627,0.016095,0.014791,0.0044792,38.625,0.14341,0.36099
51.388,0.078736,0.040865,9.8405,0.016087,0.013714,0.0055396,38.626,0.14796,0.35949
51.487,0.056582,0.047152,9.845,0.017155,0.01371,0.0055484,38.628,0.13872,0.35797
51.585,0.065713,0.052092,9.8486,0.015026,0.014781,0.0055367,38.63,0.14152,0.35536
51.684,0.072599,0.033979,9.8211,0.013965,0.015849,0.0055338,38.633,0.14072,0.3539
51.783,0.054038,0.051942,9.8504,0.016099,0.015829,0.0066177,38.634,0.14163,0.35065
51.882,0.078138,0.013771,9.8236,0.017136,0.010519,0.0055309,38.636,0.14349,0.34975
51.98,0.063767,0.013023,9.8441,0.018209,0.011579,0.0055455,38.638,0.14266,0.35331
52.079,0.073048,0.029788,9.822,0.013958,0.014772,0.0065943,38.637,0.147,0.35423
52.178,0.065264,0.025746,9.8604,0.022467,0.0094505,0.0045026,38.638,0.14891,0.35294
52.277,0.068557,0.015867,9.8485,0.016095,0.014791,0.0044792,38.64,0.15193,0.35514
52.376,0.079634,0.026495,9.8518,0.012885,0.013724,0.0055133,38.641,0.15064,0.34726
52.474,0.062121,0.040865,9.8498,0.016089,0.013727,0.0044733,38.642,0.1545,0.35425
52.573,0.039967,0.037871,9.8329,0.015015,0.012667,0.0044587,38.644,0.15186,0.35212
52.672,0.06257,0.0092807,9.8372,0.017161,0.014774,0.0055543,38.645,0.14911,0.3526
52.771,0.065863,0.023651,9.8618,0.018222,0.013707,0.0055572,38.646,0.15925,0.3599
52.87,0.05778,0.01452,9.8482,0.012911,0.01798,0.0055367,38.647,0.15679,0.36177
