Time,Acceleration X,Acceleration Y,Acceleration Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Yaw,Pitch,Roll,'16-Nov-2018 17:46:21.612'
3.657,-4.0623,8.9863,0.15822,0.0097642,0.019537,-0.033938,8.7781,65.409,-87.67,
3.756,-4.1022,9.0282,0.22573,0.0035457,0.048415,-0.044496,8.6914,65.5,-87.66,
3.855,-4.1796,8.9183,0.13906,0.014165,0.038831,-0.046593,8.6369,65.443,-87.65,
3.954,-4.3628,8.8273,0.14819,0.035254,0.0081884,0.017398,8.752,65.217,-87.652,
4.052,-4.7132,8.6855,0.16825,0.040268,-0.0070102,0.21464,9.0222,64.935,-87.737,
4.151,-4.6701,8.6845,0.17065,0.062111,-0.055742,0.45237,9.1161,64.593,-87.737,
4.25,-4.3498,8.83,0.2401,0.071066,-0.11122,0.72301,8.8569,64.43,-87.567,
4.349,-3.7476,8.9882,0.24324,0.065115,-0.15828,1.0053,8.461,65.24,-87.375,
4.448,-3.0333,9.5988,0.17573,0.090162,-0.19999,1.2772,7.6438,67.313,-87.069,
4.547,-1.7187,9.8548,0.053738,0.075842,-0.21532,1.5767,6.1491,70.946,-86.359,
4.646,-0.55879,9.9341,0.65998,0.016108,-0.13162,1.9691,3.5893,76.259,-84.841,
4.744,1.0459,9.601,0.30881,0.027478,-0.090243,2.4973,-3.5873,82.947,-78.944,
4.843,3.1345,9.6019,0.48215,0.090973,-0.068797,3.0759,-123.19,87.979,39.301,
4.942,6.5543,7.9163,0.73542,0.13727,0.031065,3.2507,-166.18,78.395,81.292,
5.041,9.0333,4.0414,0.037123,0.075937,-0.025589,3.3746,-170.74,65.738,85.109,
5.14,9.6931,2.0221,0.87388,0.077818,-0.012071,3.6605,-172.4,50.047,86.071,
5.239,9.81,-1.6047,0.52556,0.17038,-0.040392,3.7773,-173.07,32.765,86.369,
5.337,8.4225,-5.4304,0.63094,0.10301,-0.081361,3.6646,-173.35,14.942,86.367,
5.436,5.7385,-8.1865,0.8197,0.034024,-0.049271,3.4946,-174,-4.0253,86.304,
5.535,2.2928,-9.3072,0.28067,-0.0040302,-0.016466,3.3452,-174.68,-23.875,85.838,
5.634,-1.1345,-9.4576,0.75967,0.031885,0.066288,3.1817,-175.74,-43.957,84.779,
5.733,-2.8706,-8.3981,0.86041,0.19685,0.032014,3.4186,-178.8,-63.198,81.671,
5.832,-4.9798,-8.0857,0.75488,0.28184,0.083892,4.0264,164.93,-81.054,65.516,
5.931,-7.684,-5.7142,0.73258,0.3258,-0.010962,4.2885,29.986,-79.925,-68.888,
6.029,-9.09,-2.1302,0.52331,0.22202,-0.041989,4.3291,15.377,-63.13,-82.522,
6.128,-8.1625,2.5621,0.63408,0.11632,-0.18059,4.5525,10.785,-44.337,-86.053,
6.227,-7.299,7.1125,0.24684,0.14984,-0.068321,4.7603,7.8276,-22.507,-87.386,
6.326,-1.4885,9.7081,0.50191,0.22098,-0.00070015,4.5202,5.7637,0.66245,-88.017,
6.425,2.4479,10.795,0.63423,0.2376,0.08835,4.4558,3.582,24.448,-88.178,
6.524,6.0425,7.4889,0.4561,0.16397,0.076749,4.3794,1.581,49.111,-87.688,
6.622,8.7903,4.6011,0.76641,0.18277,-0.009447,4.2884,-3.8697,74.663,-83.303,
6.721,10.102,1.4185,0.83422,0.099768,0.082433,4.5399,-163.13,80.298,75.285,
6.82,10.544,-2.2637,1.4749,0.18376,-0.10278,4.7849,-170.9,56.573,83.069,
6.919,6.8396,-6.8385,1.6812,0.23042,-0.11692,4.9718,-172.73,32.876,84.729,
7.018,2.448,-9.9289,0.22962,0.088109,-0.18096,4.9383,-173.94,9.5785,85.136,
7.117,-1.0394,-9.1717,0.60459,0.033506,-0.1744,5.1117,-175.26,-14.322,85.046,
7.216,-5.7448,-5.859,0.53678,-0.051676,-0.15305,5.0407,-177.2,-40.066,83.735,
7.314,-8.922,-2.893,0.17768,-0.18063,-0.13262,4.9694,177.21,-66.471,78.333,
7.413,-8.9348,2.2381,-0.27393,0.032657,-0.033633,4.7382,58.875,-84.406,-39.709,
7.512,-7.544,7.0411,-0.1672,0.10162,-0.14205,4.5376,16.295,-59.238,-82.453,
7.611,-4.7767,9.925,0.35985,0.057686,-0.17165,4.5329,12.688,-31.996,-86.203,
7.71,-0.20103,10.165,0.66731,0.25906,-0.051234,4.5533,11.924,-4.7133,-87.54,
7.809,3.9688,9.9506,0.21241,0.00061306,-0.070794,4.566,11.674,21.498,-87.998,
7.907,7.5982,6.2995,0.94633,0.086482,0.017712,4.6152,10.44,46.554,-87.772,
8.006,9.3741,2.746,0.46433,0.13316,-0.039331,4.5694,6.8398,70.926,-85.397,
8.105,10.281,-1.9507,0.47332,0.11073,-0.067457,4.439,-151.86,84.527,72.244,
8.204,8.7852,-6.2122,0.51927,0.053248,-0.055691,4.3618,-164.68,59.929,84.292,
8.303,5.1159,-8.8855,0.40281,0.058594,-0.063632,4.3138,-167.27,35.02,85.899,
8.402,1.1194,-9.9235,0.44278,0.0063647,-0.23642,4.274,-168.55,10.126,86.339,
8.5,-2.9369,-9.3799,0.5754,-0.10357,-0.24204,4.24,-169.64,-15.239,86.126,
8.599,-6.6543,-6.855,0.41539,-0.35266,-0.1564,4.0881,-171.39,-39.183,84.97,
8.698,-8.2014,-2.6125,-0.22648,-0.52179,-0.057997,4.0893,-175.59,-62.682,81.336,
8.797,-9.1005,1.0376,-0.059726,-0.52665,0.15638,3.875,146.33,-84.634,43.583,
8.896,-8.5764,4.3706,-0.76416,-0.55622,0.53701,3.7329,24.022,-70.046,-79.064,
8.995,-6.4312,6.9298,-0.73767,-0.30546,0.86071,3.6493,18.862,-47.305,-84.973,
9.094,-3.7446,9.5111,-1.1575,0.15028,0.98849,3.4373,18.468,-24.849,-86.455,
9.192,0.35431,10.646,-0.96459,0.57044,1.1139,3.515,19.443,-2.7977,-87,
9.291,2.9221,9.5593,-1.431,1.0219,0.91072,3.395,21.186,18.445,-86.969,
9.39,6.3755,8.363,-0.91924,1.0036,0.51493,3.398,23.339,39.113,-86.205,
9.489,8.9171,5.2994,-0.37467,1.0317,0.1926,3.2109,24.554,59.416,-83.515,
9.588,9.681,2.029,-0.28351,0.93098,-0.10287,2.9494,14.819,79.097,-69.433,
9.687,9.6771,-1.3198,-0.12005,0.73384,-0.28472,2.6439,-110.2,79.648,60.431,
9.786,9.1943,-4.1636,0.15523,0.61152,-0.41267,2.5238,-119.84,60.812,75.311,
9.884,8.3396,-5.0137,0.34518,0.41708,-0.45789,2.443,-118.78,41.541,78.756,
9.983,6.1516,-7.4573,0.14729,0.26637,-0.47045,2.5516,-116.51,22.607,80.03,
10.082,4.8879,-8.3297,0.34668,0.10197,-0.43202,2.7573,-114.08,4.7981,80.193,
10.181,2.7323,-9.3011,0.070952,-0.011221,-0.37706,3.0776,-112.1,-12.059,80.06,
10.28,0.42467,-9.4612,0.094753,-0.11604,-0.34075,3.4406,-110.66,-27.136,79.35,
10.379,-2.4531,-9.337,0.44113,-0.15429,-0.28787,3.5643,-110.5,-40.899,77.306,
10.477,-5.8555,-6.9985,0.43679,-0.20582,-0.16797,3.5176,-112.51,-54.123,73.321,
10.576,-8.7363,-3.837,-0.0037422,-0.2111,-0.1534,3.5454,-120.17,-67.339,64.042,
10.675,-8.9472,-1.347,-0.025297,-0.18747,0.027653,3.4388,-154.15,-78.85,28.863,
10.774,-9.2783,2.6459,-0.27992,-0.072776,0.052059,3.1541,129.06,-75.24,-48.754,
10.873,-8.4402,6.417,-0.011825,-0.035109,0.071982,2.9946,106.4,-59.502,-71.882,
10.972,-5.5844,7.9335,-0.040566,0.03441,0.05209,2.7764,100.05,-40.961,-78.606,
11.071,-3.2966,9.4341,0.023651,0.055787,0.0092465,2.5332,97.432,-21.72,-81.531,
11.169,-0.48828,9.7519,0.10778,0.061537,0.041316,2.3458,96.108,-2.7485,-82.744,
11.268,1.499,9.2485,0.0046404,0.12794,0.039273,2.148,95.181,16.399,-82.942,
11.367,3.8973,9.2536,0.18247,0.066057,-0.00030413,1.9201,93.702,34.574,-82.32,
11.466,5.9072,8.3413,0.59157,0.033096,-0.014962,1.7352,91.054,51.289,-80.235,
11.565,6.9894,7.0665,0.5772,0.022599,-0.0091842,1.6136,84.794,66.796,-74.582,
11.664,7.8329,5.872,0.66507,-0.0018197,-0.0098231,1.4982,61.481,79.994,-52.007,
11.763,8.7228,4.8068,0.57436,0.0069093,-0.00098084,1.3821,-29.78,81.73,38.534,
11.861,9.2042,3.4062,0.56942,0.018881,0.01225,1.2543,-58.758,71.259,67.05,
11.96,9.7552,2.1251,0.55505,0.032927,0.016872,1.134,-66.371,60.588,74.033,
12.059,9.7537,0.96235,0.73303,0.059811,0.012737,0.94327,-70.354,50.805,77.192,
12.158,9.9136,-0.30581,0.61642,0.03776,0.011366,0.62636,-73.21,41.512,79.235,
12.257,9.7895,-1.5869,0.58828,0.026317,0.01233,0.37673,-75.324,32.754,80.649,
12.356,9.6644,-1.9879,0.66851,0.037094,0.018307,0.32033,-76.805,24.894,81.285,
12.454,9.5711,-1.6892,0.63678,0.05088,0.0053639,0.33104,-78.026,17.563,81.683,
12.553,9.6196,-1.7967,0.71057,0.077545,-0.0019223,0.31096,-78.986,10.908,81.86,
12.652,9.5546,-2.2697,0.59711,0.038157,0.008251,0.27229,-79.746,4.8744,81.938,
12.751,9.3789,-2.6176,0.60414,0.01284,0.034305,0.14959,-80.228,-0.23142,81.914,
12.85,9.3981,-3.0032,0.65923,0.1288,-0.053916,0.025296,-80.561,-3.8237,81.854,
12.949,8.8453,-3.4431,0.7465,0.2622,-0.08365,-0.10067,-80.741,-6.8458,82.468,
13.047,8.9542,-3.2562,0.35027,0.45285,-0.15139,-0.092,-80.608,-9.7264,84.093,
13.146,9.3781,-2.8185,0.73377,0.7063,-0.22912,0.02164,-80.507,-11.64,84.689,
13.245,9.6572,-2.3205,0.73273,0.92437,-0.31928,0.20317,-80.284,-13.588,84.963,
13.344,9.5913,-2.3434,0.68198,1.09,-0.4237,0.43325,-80.161,-15.256,84.986,
13.443,9.6102,-2.3911,0.71791,1.1734,-0.54033,0.63912,-80.213,-16.57,84.957,
13.542,9.3904,-3.0562,0.56507,1.1482,-0.61582,0.81445,-79.651,-17.258,85.035,
13.641,9.7643,-3.4933,1.9519,1.1426,-0.79021,0.98088,-78.632,-17.212,85.007,
13.739,8.9779,-4.6498,0.29489,1.067,-0.90272,1.1513,-76.834,-16.726,84.963,
13.838,8.2663,-5.4268,0.53918,0.94619,-1.0763,1.3712,-73.925,-16.548,84.827,
13.937,7.5867,-6.6567,0.18786,0.77757,-1.2052,1.5941,-69.774,-16.794,84.759,
14.036,6.654,-7.5223,-0.030686,0.53024,-1.3029,1.7334,-64.518,-18.436,84.473,
14.135,5.2503,-8.5138,0.13188,0.26571,-1.2692,1.7442,-58.522,-21.419,84.092,
14.234,3.4066,-9.4305,-0.063318,0.028415,-1.1511,1.7205,-52.193,-25.619,83.577,
14.333,1.2647,-9.5495,0.048349,-0.13294,-1.0017,1.7232,-45.732,-30.84,82.941,
14.431,-0.39338,-9.5087,-0.015867,-0.25455,-0.80793,1.7445,-39.41,-36.868,82.131,
14.53,-2.1148,-9.5924,0.22393,-0.33564,-0.6337,1.7,-33.326,-43.831,80.984,
14.629,-3.8573,-9.0578,0.3377,-0.29068,-0.43679,1.6833,-27.701,-51.824,79.209,
14.728,-5.4315,-7.8775,0.38036,-0.22657,-0.25467,1.6529,-23.431,-60.854,76.086,
14.827,-6.7727,-6.8617,0.27618,-0.11035,-0.11072,1.5981,-22.998,-70.47,69.414,
14.926,-7.917,-5.6305,0.15538,0.011725,-0.040147,1.6251,-35.876,-79.409,50.001,
15.024,-8.6128,-4.4073,0.3124,0.10044,-0.0041886,1.7071,-95.241,-82.978,-15.189,
15.123,-8.9725,-3.133,0.43574,0.093168,-0.11482,1.8802,-134.97,-76.541,-60.075,
15.222,-9.5105,-1.712,0.46912,0.18734,-0.055677,1.9794,-143.29,-67.529,-72.814,
15.321,-9.7979,-0.026345,0.22663,0.11647,-0.093593,2.1397,-144.81,-58.158,-78.061,
15.42,-9.5341,1.6183,0.46014,0.18681,-0.11299,2.1412,-144.69,-48.865,-80.972,
15.519,-8.728,3.7283,0.25597,0.18117,-0.15698,2.1729,-144.41,-39.801,-82.735,
15.618,-8.0408,5.8765,-0.14729,0.095909,-0.11635,2.2652,-144.43,-31.02,-83.846,
15.716,-6.6754,7.3422,0.54726,0.052403,-0.074632,2.2587,-144.94,-22.437,-84.62,
15.815,-4.9438,8.8385,0.26704,0.06245,-0.0072699,2.2293,-145.87,-13.679,-85.162,
15.914,-2.6167,9.6132,0.16615,0.058196,-0.0010943,2.2474,-147.16,-4.5006,-85.504,
16.013,-0.71791,10.414,0.050744,0.11463,-0.021636,2.2595,-148.6,5.5433,-85.933,
